SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
512437,APOLLO FIN I,XT,Q,13.90,14.25,13.90,14.25,14.25,14.55,3,789,11002.00,,INE412D01013,02-Aug-17,,
512449,SVC RES     ,XT,Q,11.00,11.00,11.00,11.00,11.00,11.00,2,52,572.00,,INE254H01044,02-Aug-17,,
512453,SHRI JAGDAMB,XT,Q,765.00,765.00,765.00,765.00,765.00,729.00,5,55,42075.00,,INE564J01018,02-Aug-17,,
512455,LLOYDS MET E,SS,Q,16.40,18.50,16.40,17.90,17.90,17.70,12,2425,41479.00,,INE281B01032,02-Aug-17,,
512493,GARNET INTL ,XC,Q,582.15,600.00,582.00,582.00,582.00,590.00,6,1849,1076583.00,,INE590B01010,02-Aug-17,,
512519,DONEAR IND. ,B ,Q,63.00,64.85,63.00,64.40,64.40,63.95,98,6014,384349.00,,INE668D01028,02-Aug-17,,
512527,SUPER SAL IN,XC,Q,625.00,635.00,615.05,632.25,635.00,615.05,24,703,442807.00,,INE091C01017,02-Aug-17,,
512529,SEQUENT     ,B ,Q,118.65,128.45,118.00,127.35,127.35,118.35,889,60398,7562092.00,,INE807F01027,02-Aug-17,,
512531,STC INDIA   ,B ,Q,175.00,176.40,168.50,169.35,169.35,176.10,493,31156,5362741.00,,INE655A01013,02-Aug-17,,
512559,KOHINORFOODS,B ,Q,73.45,73.90,71.90,72.20,72.20,72.10,245,18669,1359017.00,,INE080B01012,02-Aug-17,,
512573,AVANTI FEEDS,B ,Q,1714.00,1745.00,1706.10,1726.40,1726.40,1706.15,1614,17543,30314008.00,,INE871C01020,02-Aug-17,,
512579,GUJ.NRE COKE,B ,Q,2.23,2.25,2.04,2.05,2.05,2.26,659,2178996,4543415.00,,INE110D01013,02-Aug-17,,
512587,ZODIAC JRD  ,B ,Q,52.10,53.80,51.00,51.00,51.00,52.25,17,2911,151616.00,,INE077B01018,02-Aug-17,,
512589,SITA ENTER. ,XD,Q,26.70,26.70,26.70,26.70,26.70,26.70,1,1600,42720.00,,INE579D01019,02-Aug-17,,
512597,KEYNOTE CORP,T ,Q,64.75,64.75,64.75,64.75,64.75,61.70,15,1750,113312.00,,INE681C01015,02-Aug-17,,
512599,ADANI ENTER ,A ,Q,140.90,144.00,140.65,142.00,142.00,140.00,2926,576617,82083107.00,,INE423A01024,02-Aug-17,,
512608,BHANDARI HOS,B ,Q,2.40,2.45,2.35,2.44,2.44,2.36,19,22100,53616.00,,INE474E01029,02-Aug-17,,
512618,RLF LIMITED.,XT,Q,3.51,3.51,3.51,3.51,3.51,3.51,4,2000,7020.00,,INE629C01014,02-Aug-17,,
512624,REGENTRP    ,XT,Q,3.11,3.11,2.85,2.85,2.85,3.00,3,925,2642.00,,INE769D01016,02-Aug-17,,
512626,ORBIT EXPORT,B ,Q,147.00,148.40,143.15,145.25,147.90,148.70,84,3851,559002.00,,INE231G01010,02-Aug-17,,
512634,SAVERA IND  ,XD,Q,72.85,72.85,70.15,72.40,72.40,72.15,4,16,1138.00,,INE104E01014,02-Aug-17,,
513005,VBC FERRO   ,XT,Q,40.75,40.75,40.75,40.75,40.75,42.00,1,140,5705.00,,INE114E01013,02-Aug-17,,
513010,TATA SPONGE ,A ,Q,835.55,835.65,824.00,826.45,826.30,831.75,557,15119,12535535.00,,INE674A01014,02-Aug-17,,
513023,NAV BHAR VEN,B ,Q,135.50,135.50,132.00,133.55,133.55,135.40,917,31533,4203513.00,XD,INE725A01022,02-Aug-17,,
513043,REMI EDEL   ,XD,Q,38.10,38.10,36.60,36.70,36.70,37.05,3,510,18702.00,,INE158G01015,02-Aug-17,,
513059,G.S.AUTO INT,XD,Q,15.10,16.20,15.00,15.10,15.30,15.15,60,17926,270823.00,,INE736H01024,02-Aug-17,,
513063,TRANSFREIGHT,XT,Q,9.04,9.04,9.04,9.04,9.04,9.51,2,400,3616.00,,INE360D01014,02-Aug-17,,
513097,SHIV.BIMETAL,XD,Q,72.40,73.70,72.40,72.95,73.50,72.40,33,2775,203140.00,,INE386D01027,02-Aug-17,,
513108,GANDHI SP.TU,B ,Q,331.00,331.00,313.95,314.00,313.95,315.15,13,303,95767.00,,INE524B01027,02-Aug-17,,
513117,AMFORGE IND.,XD,Q,5.30,5.35,5.30,5.35,5.35,5.36,6,1071,5700.00,,INE991A01020,02-Aug-17,,
513121,ORICON ENT  ,B ,Q,58.85,59.50,57.45,57.85,57.85,58.70,210,32581,1894088.00,,INE730A01022,02-Aug-17,,
513142,BALASORE    ,XC,Q,54.00,54.90,52.40,52.90,52.90,54.50,356,98343,5239292.00,,INE135A01024,02-Aug-17,,
513173,STL STR INF ,XD,Q,15.00,15.00,15.00,15.00,15.00,15.00,1,1,15.00,,INE205F01016,02-Aug-17,,
513179,NAT STL AGRO,T ,Q,27.05,27.15,27.00,27.00,27.00,27.10,18,6640,179632.00,,INE088B01015,02-Aug-17,,
513216,UTTAM GALVA ,B ,Q,29.60,29.75,29.25,29.45,29.50,29.60,72,12971,382078.00,,INE699A01011,02-Aug-17,,
513228,PENNAR STEEL,B ,Q,54.70,56.25,54.70,55.10,55.20,55.30,347,72808,4037041.00,,INE932A01024,02-Aug-17,,
513250,JYOTI STRUCT,B ,Q,13.24,13.24,11.98,11.98,11.98,12.61,1722,2549866,32906596.00,,INE197A01024,02-Aug-17,,
513252,JAY USHIN   ,XT,Q,380.05,380.05,380.05,380.05,380.05,378.10,1,20,7601.00,,INE289D01015,02-Aug-17,,
513262,ST.STR.WHEEL,B ,Q,874.85,874.85,849.00,853.60,855.00,867.75,139,6213,5391471.00,,INE802C01017,02-Aug-17,,
513269,MAN IND.(I) ,B ,Q,93.75,94.30,92.00,92.50,92.25,93.75,789,99217,9216919.00,,INE993A01026,02-Aug-17,,
513295,RUCHI STR AL,XD,Q,2.42,2.42,2.42,2.42,2.42,2.54,8,275,665.00,,INE611C01012,02-Aug-17,,
513303,MODERN STEEL,XD,Q,8.45,8.88,8.20,8.88,8.88,8.46,10,2861,24499.00,,INE001F01019,02-Aug-17,,
513307,SYNTHIKO FOI,XT,Q,28.55,28.55,28.55,28.55,28.55,28.55,1,1,28.00,,INE363L01029,02-Aug-17,,
513309,GOLKONDA    ,Z ,Q,2.81,3.09,2.81,3.09,3.09,2.95,4,3847,11340.00,,INE327C01023,02-Aug-17,,
513335,METALFORGE  ,B ,Q,35.55,35.55,34.15,34.60,34.65,35.55,90,16215,563005.00,,INE425A01011,02-Aug-17,,
513349,AJMERA      ,B ,Q,210.00,211.55,205.65,207.15,207.15,211.05,309,15254,3186991.00,,INE298G01027,02-Aug-17,,
513353,COCHIN MIN. ,XD,Q,93.00,93.00,89.10,89.15,89.10,92.45,32,1906,171776.00,,INE105D01013,02-Aug-17,,
513361,ISW LTD     ,XC,Q,3.32,3.33,2.90,3.00,3.00,3.20,614,1269562,3892484.00,,INE072A01029,02-Aug-17,,
513369,RAJKUMAR FRG,XT,Q,49.80,49.80,49.80,49.80,49.80,47.50,1,45,2241.00,,INE013J01016,02-Aug-17,,
513375,CARBORUNDUM ,A ,Q,335.60,339.20,332.55,334.45,334.45,336.30,342,96320,32301555.00,,INE120A01034,02-Aug-17,,
513377,MINERAL&METL,A ,Q,60.55,61.00,59.25,59.55,59.55,60.55,1096,210799,12619157.00,,INE123F01029,02-Aug-17,,
513401,ASHIANA ISP.,XT,Q,27.00,27.00,27.00,27.00,27.00,27.00,2,200,5400.00,,INE587D01012,02-Aug-17,,
513403,PM TELELINN ,XD,Q,2.40,2.42,2.40,2.42,2.42,2.40,2,225,543.00,,INE092C01015,02-Aug-17,,
513414,SMPL        ,B ,Q,2.01,2.12,1.88,2.05,2.12,1.99,43,39149,80112.00,,INE215G01021,02-Aug-17,,
513434,TATA METALIK,B ,Q,661.25,663.75,642.20,645.35,645.35,656.55,1031,26284,17119961.00,,INE056C01010,02-Aug-17,,
513436,SHAH ALLOYS ,B ,Q,21.50,21.60,20.50,21.50,21.60,21.55,55,9602,204585.00,,INE640C01011,02-Aug-17,,
513446,MONNETISPA  ,B ,Q,32.50,33.00,31.35,31.65,31.65,32.25,245,42866,1384229.00,,INE743C01013,02-Aug-17,,
513472,SIMPLEX CAST,XD,Q,114.00,116.75,110.00,110.25,110.25,113.55,37,2026,228563.00,,INE658D01011,02-Aug-17,,
513509,KALYANI FORG,T ,Q,335.00,340.00,335.00,340.00,340.00,338.50,5,250,84619.00,,INE314G01014,02-Aug-17,,
513511,PANCH.STEEL ,SS,Q,53.50,56.10,53.50,54.35,54.35,56.10,43,5868,318776.00,,INE798F01010,02-Aug-17,,
513515,S.R.INDUS.  ,XT,Q,9.50,9.78,8.92,9.23,9.11,9.37,93,135294,1280102.00,,INE329C01011,02-Aug-17,,
513517,STEELCAST   ,SS,Q,104.00,105.05,104.00,105.05,105.05,105.00,3,10026,1053204.00,,INE124E01020,02-Aug-17,,
513519,PITTI LAMIN.,B ,Q,56.00,56.00,54.60,54.65,54.60,56.05,23,1937,106470.00,,INE450D01021,02-Aug-17,,
513532,PRADEEP MET.,XD,Q,66.00,78.00,64.10,73.60,73.60,65.05,357,68557,5075023.00,,INE770A01010,02-Aug-17,,
513534,VARDHMAN IND,XD,Q,29.20,31.85,29.10,30.15,30.10,29.35,46,6205,187076.00,,INE458E01014,02-Aug-17,,
513536,GNRL        ,XC,Q,31.50,31.50,31.35,31.35,31.35,30.00,5,473,14896.00,,INE207H01018,02-Aug-17,,
513554,MAHA STEEL  ,B ,Q,70.55,70.80,69.55,70.10,70.10,69.25,35,1399,98218.00,,INE451L01014,02-Aug-17,,
513558,REAL STRIPS ,ST,Q,9.36,9.36,9.36,9.36,9.36,9.79,1,1000,9360.00,,INE183B01014,02-Aug-17,,
513566,NOVA IRON&ST,XT,Q,12.39,12.39,12.39,12.39,12.39,13.04,4,3300,40887.00,,INE608C01026,02-Aug-17,,
513575,STERPOW     ,XT,Q,8.00,8.19,7.41,7.41,7.41,7.80,9,1114,8581.00,,INE067E01013,02-Aug-17,,
513597,SURANA INDS ,B ,Q,4.52,4.71,4.34,4.35,4.34,4.52,76,51897,231053.00,,INE659D01019,02-Aug-17,,
513599,HIND.COPPER ,A ,Q,65.75,65.85,65.00,65.05,65.05,70.65,2767,783949,51343762.00,,INE531E01026,02-Aug-17,,
513605,SRIPIPES    ,B ,Q,373.50,380.00,370.05,372.80,372.30,370.05,447,9630,3597492.00,,INE943C01027,02-Aug-17,,
513642,AXEL POLYMER,XT,Q,13.00,14.22,13.00,14.18,14.18,13.55,15,2472,33639.00,,INE197C01012,02-Aug-17,,
513648,MARG PRO IN ,XT,Q,10.67,11.00,10.67,11.00,11.00,11.00,5,359,3929.00,,INE942E01017,02-Aug-17,,
513683,NLCINDIA    ,A ,Q,101.40,102.90,100.00,100.55,100.55,100.70,355,23657,2405288.00,,INE589A01014,02-Aug-17,,
513687,SPECTRA IND.,XD,Q,22.50,23.20,21.75,23.20,23.20,22.20,8,507,11301.00,,INE848B01012,02-Aug-17,,
513691,JMT AUTO LTD,B ,Q,5.06,5.12,5.00,5.03,5.10,5.04,160,99071,500043.00,,INE988E01036,02-Aug-17,,
513693,KIC METALIKS,XC,Q,124.50,124.50,124.50,124.50,124.50,126.00,1,50,6225.00,,INE434C01019,02-Aug-17,,
513699,SOLID STONE ,SS,Q,99.00,99.00,99.00,99.00,99.00,99.50,3,1500,148500.00,,INE584G01012,02-Aug-17,,
513709,SHILP GRAVUR,XD,Q,146.25,146.90,142.10,145.85,145.00,146.65,253,20172,2908299.00,,INE960A01017,02-Aug-17,,
513713,WHITEORG    ,XT,Q,53.25,53.25,49.85,50.85,50.85,52.05,39,5875,300692.00,,INE146C01019,02-Aug-17,,
513729,ARO GRANITE ,B ,Q,69.45,69.45,68.00,68.15,68.70,69.40,30,2410,165002.00,,INE210C01013,02-Aug-17,,
514010,HIM.FIBRES  ,XC,Q,7.14,7.92,7.14,7.68,7.68,7.61,24,3734,28159.00,,INE723D01021,02-Aug-17,,
514030,DEEPAK SPINN,XD,Q,97.00,97.00,90.00,90.50,90.50,92.00,18,2059,188816.00,,INE272C01013,02-Aug-17,,
514034,JBF IND.LTD ,B ,Q,213.10,214.00,203.00,206.70,206.70,213.10,1126,74194,15365652.00,,INE187A01017,02-Aug-17,,
514043,HIMAT.SEIDE ,B ,Q,351.55,351.55,342.00,342.65,342.65,350.15,426,16974,5852082.00,,INE049A01027,02-Aug-17,,
514045,BSL LTD.    ,B ,Q,71.20,72.15,71.20,72.00,72.00,73.30,8,25,1797.00,,INE594B01012,02-Aug-17,,
514087,PBM POLYTEX ,XD,Q,103.00,103.00,97.70,100.95,100.00,99.95,22,3784,387150.00,,INE501F01018,02-Aug-17,,
514113,ADHINATH TEX,XT,Q,4.25,4.25,4.25,4.25,4.25,4.05,1,340,1445.00,,INE207C01019,02-Aug-17,,
514128,KONARK SYN. ,XD,Q,15.00,15.23,14.00,14.01,14.01,14.51,5,77,1109.00,,INE517D01019,02-Aug-17,,
514138,SURYALATA SP,XD,Q,142.00,142.00,136.45,141.90,141.90,137.85,4,13,1834.00,,INE132C01027,02-Aug-17,,
514140,SURYAVA SPIN,XD,Q,9.10,9.10,9.02,9.02,9.02,8.84,3,597,5387.00,,INE431C01023,02-Aug-17,,
514142,TT LTD.     ,T ,Q,79.00,80.60,78.00,80.55,80.60,79.20,32,3368,267214.00,,INE592B01016,02-Aug-17,,
514162,WELSPUN (I) ,A ,Q,82.95,83.60,82.25,82.85,82.85,82.15,429,48702,4041793.00,,INE192B01031,02-Aug-17,,
514165,IND.ACRYLICS,XC,Q,17.40,17.50,17.00,17.10,17.00,17.40,147,71692,1234639.00,,INE862B01013,02-Aug-17,,
514167,GANESH ECOSP,B ,Q,346.85,355.25,346.85,351.90,351.90,348.40,93,3090,1090273.00,,INE845D01014,02-Aug-17,,
514171,CEETA IND.  ,XT,Q,15.55,15.55,14.80,14.85,14.80,15.55,8,1097,16988.00,,INE760J01012,02-Aug-17,,
514175,VARDHMAN POL,B ,Q,48.80,48.80,47.55,47.90,47.65,48.40,58,5619,271346.00,,INE835A01011,02-Aug-17,,
514183,BLA ROS IND ,XC,Q,24.65,25.20,24.65,24.70,24.70,25.40,7,450,11148.00,,INE761G01016,02-Aug-17,,
514211,SUMEET INDS.,B ,Q,34.70,35.05,34.30,34.70,34.60,34.70,321,58838,2046403.00,,INE235C01010,02-Aug-17,,
514215,BINNY LTD.  ,XC,Q,259.95,260.00,243.00,249.95,249.95,256.55,67,2555,641891.00,,INE118K01011,02-Aug-17,,
514221,KLIFESTYLE  ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,9,11100,2109.00,,INE218A01028,02-Aug-17,,
514234,SANGAM INDIA,B ,Q,271.30,271.90,260.00,261.10,261.10,272.00,66,11828,3170410.00,,INE495C01010,02-Aug-17,,
514266,ZENITH FIBRE,XT,Q,123.00,123.00,121.00,122.50,122.50,123.00,9,550,67208.00,,INE106C01013,02-Aug-17,,
514274,AARVEE DENIM,B ,Q,62.90,62.90,61.00,61.50,61.00,62.15,17,2136,131449.00,,INE273D01019,02-Aug-17,,
514286,ASHIMA LTD. ,B ,Q,23.95,24.35,23.20,23.85,23.85,23.80,938,152962,3624708.00,,INE440A01010,02-Aug-17,,
514300,PIONEER EMB ,B ,Q,43.00,43.20,42.05,42.15,42.10,42.70,47,13957,599266.00,,INE156C01018,02-Aug-17,,
514302,VIPPY SPIN. ,XD,Q,45.60,48.10,45.60,46.80,46.80,46.45,17,2174,103433.00,,INE660D01017,02-Aug-17,,
514316,RAGHUVIR SYN,XT,Q,94.00,97.95,93.75,93.75,93.75,98.65,4,296,28212.00,,INE969C01014,02-Aug-17,,
514322,KAMADGIRI   ,XD,Q,73.00,81.50,71.55,79.10,80.00,76.70,53,4594,358936.00,,INE535C01013,02-Aug-17,,
514326,PATSPIN INDI,B ,Q,27.20,27.40,26.50,26.75,26.75,27.00,126,31329,839551.00,,INE790C01014,02-Aug-17,,
514348,WINSOME YRN ,B ,Q,2.09,2.09,2.09,2.09,2.09,2.05,18,1800,3762.00,,INE784B01035,02-Aug-17,,
514354,PREMIER POLY,B ,Q,29.00,30.00,28.60,30.00,30.00,29.90,9,1220,35505.00,,INE309M01012,02-Aug-17,,
514358,EVERLON SYN.,XT,Q,2.15,2.15,2.15,2.15,2.15,2.19,1,225,483.00,,INE339D01026,02-Aug-17,,
514366,CITIZEN YARN,XT,Q,0.51,0.51,0.51,0.51,0.51,0.53,1,50,25.00,,INE940P01025,02-Aug-17,,
514394,AJIL        ,XC,Q,70.90,71.00,68.55,68.55,68.55,69.75,5,402,28116.00,,INE022N01019,02-Aug-17,,
514400,GARWARE SYN.,XD,Q,8.17,8.78,8.17,8.25,8.25,8.43,8,1225,10349.00,,INE340D01016,02-Aug-17,,
514412,SARUPINDUS  ,XT,Q,82.00,84.25,80.00,84.25,84.25,80.25,6,343,27589.00,,INE305D01019,02-Aug-17,,
514418,MANORG      ,XD,Q,77.90,77.90,72.75,74.25,75.00,74.10,29,6223,468327.00,,INE370D01013,02-Aug-17,,
514428,HINDU.ADHESI,XD,Q,74.55,77.00,74.55,77.00,77.00,78.00,2,101,7532.00,,INE074C01013,02-Aug-17,,
514440,BPTEX       ,XT,Q,28.75,28.75,28.75,28.75,28.75,30.25,2,10,287.00,,INE439N01023,02-Aug-17,,
514442,SRI KPR IND ,XT,Q,28.95,28.95,26.70,26.95,26.95,27.95,3,95,2548.00,,INE009C01019,02-Aug-17,,
514448,JYOTI RESINS,XT,Q,92.50,92.50,92.50,92.50,92.50,88.10,3,500,46250.00,,INE577D01013,02-Aug-17,,
514450,MAHA.RUBTECH,XC,Q,54.00,55.00,52.30,52.80,53.00,54.00,26,4091,220801.00,,INE112D01035,02-Aug-17,,
514470,WIMSOME TEXT,XC,Q,76.00,77.35,75.60,75.90,76.00,76.70,27,21729,1657574.00,,INE837B01031,02-Aug-17,,
514474,FAIRDEAL FIL,XD,Q,34.05,34.05,31.05,31.15,31.05,32.05,7,3000,95424.00,,INE719D01011,02-Aug-17,,
515018,REG.CERAMIC ,T ,Q,5.84,5.84,5.84,5.84,5.84,5.90,1,601,3509.00,,INE277C01012,02-Aug-17,,
515030,ASAHI IN.GLA,B ,Q,287.95,289.10,281.95,285.40,285.40,288.70,101,6931,1985961.00,XD,INE439A01020,02-Aug-17,,
515037,MURD.CERAM  ,B ,Q,41.55,41.60,40.75,41.05,41.05,41.50,66,7320,301686.00,,INE692B01014,02-Aug-17,,
515043,SAINT-GOBAIN,XC,Q,49.50,49.80,48.40,48.70,48.70,49.50,379,70491,3456123.00,,INE068B01017,02-Aug-17,,
515055,ANANTRAJ    ,B ,Q,63.00,63.40,62.00,62.40,62.25,62.90,499,97435,6117817.00,,INE242C01024,02-Aug-17,,
515059,MADHUS.IND. ,XD,Q,20.05,20.60,19.05,20.10,20.50,20.05,34,1945,37921.00,,INE469C01023,02-Aug-17,,
515085,RESTILE CER.,XD,Q,5.05,5.65,5.05,5.64,5.64,5.65,9,817,4492.00,,INE298E01022,02-Aug-17,,
515093,MADHAV MARB.,B ,Q,65.00,65.00,63.50,63.50,63.50,64.25,12,2282,145722.00,,INE925C01016,02-Aug-17,,
515127,RAMMAICA (I),P ,Q,12.80,12.80,12.80,12.80,12.80,12.80,2,900,11520.00,,INE650D01018,02-Aug-17,,
515145,HIND.NAT.GLS,B ,Q,85.25,90.50,85.25,90.50,90.50,88.60,6,60,5272.00,,INE952A01022,02-Aug-17,,
515147,HALDYN GLASS,XC,Q,41.10,41.75,40.60,41.00,41.00,41.25,149,30489,1248814.00,,INE506D01020,02-Aug-17,,
516003,SARDA PLY.  ,SS,Q,168.95,175.00,168.95,168.95,168.95,177.80,32,4858,820819.00,,INE932D01010,02-Aug-17,,
516007,MANGALAM TIM,B ,Q,28.70,28.95,28.05,28.50,28.25,29.35,32,10017,285904.00,,INE805B01012,02-Aug-17,,
516016,SHREYANS IND,B ,Q,165.80,168.80,160.00,161.70,162.90,168.05,218,10909,1784877.00,,INE231C01019,02-Aug-17,,
516020,AGIO PAPER  ,XT,Q,3.11,3.11,2.98,2.98,2.98,3.13,10,6880,20528.00,,INE112C01011,02-Aug-17,,
516022,STAR PAPER  ,B ,Q,205.00,205.00,197.50,198.20,199.30,200.05,154,6683,1337185.00,,INE733A01018,02-Aug-17,,
516030,YASH PAPERS ,XD,Q,33.00,33.25,32.40,32.50,32.50,33.00,58,19274,632636.00,,INE551D01018,02-Aug-17,,
516064,ARROWGREEN  ,B ,Q,553.00,558.00,541.00,550.45,555.00,546.25,41,301,165065.00,,INE570D01018,02-Aug-17,,
516072,VISHNU CHEM ,B ,Q,286.00,290.25,280.95,282.00,282.00,284.45,83,2091,596082.00,,INE270I01014,02-Aug-17,,
516078,JUMBO BAG   ,Z ,Q,16.00,16.75,15.85,16.75,16.75,16.15,6,1800,28725.00,,INE699D01015,02-Aug-17,,
516082,N.R.AGARWAL ,B ,Q,291.05,293.05,287.20,289.45,289.45,293.75,232,8980,2606799.00,,INE740D01017,02-Aug-17,,
516086,SH.RAJES.PAP,XT,Q,11.02,11.02,11.02,11.02,11.02,11.59,4,2384,26271.00,,INE617D01017,02-Aug-17,,
516092,PUDMJEE IND ,B ,Q,11.77,11.77,11.35,11.54,11.54,11.33,4,690,7897.00,,INE105C01023,02-Aug-17,,
516096,SANGAL PAPER,XT,Q,93.00,98.70,93.00,98.70,98.70,94.00,3,60,5702.00,,INE384D01022,02-Aug-17,,
516106,SH.KARTHIK P,XD,Q,13.64,13.64,13.50,13.64,13.64,13.83,7,2261,30720.00,,INE538D01015,02-Aug-17,,
516108,S.I.PAPER   ,XT,Q,102.65,104.00,102.65,103.45,103.00,104.00,19,3033,314399.00,,INE088G01014,02-Aug-17,,
516110,SCANDENT    ,XT,Q,18.50,18.50,18.20,18.20,18.20,18.60,7,214,3927.00,,INE146N01016,02-Aug-17,,
517015,VINDHYA TELE,B ,Q,1074.65,1089.00,1047.00,1078.80,1071.00,1058.30,160,1529,1635241.00,,INE707A01012,02-Aug-17,,
517035,RUTTONSHA IN,XD,Q,46.05,52.00,46.00,52.00,52.00,49.85,32,3939,194840.00,,INE302D01016,02-Aug-17,,
517041,ADORWELDING ,B ,Q,398.70,400.00,389.85,393.00,393.00,391.25,62,1234,485315.00,,INE045A01017,02-Aug-17,,
517044,INT.DATA MAN,XT,Q,17.15,17.15,17.15,17.15,17.15,18.05,3,150,2572.00,,INE649R01010,02-Aug-17,,
517059,SALZER ELEC ,B ,Q,196.50,197.50,194.25,194.55,194.25,195.65,33,1130,221537.00,,INE457F01013,02-Aug-17,,
517063,JETINFOTRAN ,XD,Q,53.95,54.80,52.20,52.90,52.90,53.95,13,352,18763.00,,INE919C01019,02-Aug-17,,
517080,HIGHGROUND  ,B ,Q,12.14,12.14,11.70,11.83,11.90,11.86,143,32410,384595.00,,INE361M01021,02-Aug-17,,
517096,APLAB LTD.  ,XT,Q,24.90,24.90,22.80,24.90,24.90,24.00,10,2055,46904.00,,INE273A01015,02-Aug-17,,
517119,PCS TECH    ,XD,Q,22.50,23.00,21.90,22.75,23.00,22.00,12,640,14149.00,,INE834B01012,02-Aug-17,,
517140,MOSER BEAR  ,B ,Q,5.15,5.21,5.02,5.06,5.03,5.13,135,82605,419921.00,,INE739A01015,02-Aug-17,,
517146,USHA MART.LT,B ,Q,22.50,23.15,21.95,22.20,22.20,22.30,692,215618,4831004.00,,INE228A01035,02-Aug-17,,
517166,SPEL SEMICON,XD,Q,11.91,12.30,11.75,11.81,11.81,12.28,45,31614,378627.00,,INE252A01019,02-Aug-17,,
517168,SUBROS LTD. ,B ,Q,242.00,247.90,238.35,242.85,239.60,242.65,55,12740,3069627.00,,INE287B01021,02-Aug-17,,
517174,HONEYWELL   ,B ,Q,12437.00,12437.00,12220.00,12220.00,12220.00,12501.50,13,314,3871159.00,,INE671A01010,02-Aug-17,,
517206,LUMAX IND   ,B ,Q,1375.00,1388.30,1370.00,1371.65,1388.00,1386.75,57,306,421929.00,,INE162B01018,02-Aug-17,,
517214,SPICEMOBI   ,B ,Q,21.10,21.50,20.50,20.90,20.95,20.70,88,14252,300020.00,,INE927C01020,02-Aug-17,,
517224,SUJANA INDUS,B ,Q,1.29,1.29,1.20,1.20,1.20,1.20,14,27338,33566.00,,INE216G01011,02-Aug-17,,
517236,CALCOM VISIO,XT,Q,5.75,5.75,5.75,5.75,5.75,5.75,1,200,1150.00,,INE216C01010,02-Aug-17,,
517246,BCC FUBA    ,XT,Q,10.25,10.25,10.25,10.25,10.25,10.25,2,400,4100.00,,INE788D01016,02-Aug-17,,
517258,PRECISION EL,XT,Q,37.10,38.90,37.05,37.10,37.95,39.00,35,18522,691682.00,,INE143C01024,02-Aug-17,,
517264,FINELINE CI ,XD,Q,9.00,9.00,9.00,9.00,9.00,9.36,2,1706,15354.00,,INE087E01011,02-Aug-17,,
517271,HBL P SYS   ,B ,Q,47.75,49.60,47.50,48.05,48.05,47.45,657,66716,3244850.00,,INE292B01021,02-Aug-17,,
517296,PHOENIXLL   ,B ,Q,213.00,214.70,207.20,212.65,210.40,213.70,40,1294,273209.00,,INE455B01016,02-Aug-17,,
517300,GUJ.IND.POW.,B ,Q,125.85,129.40,125.85,128.60,129.00,125.75,557,34679,4453945.00,,INE162A01010,02-Aug-17,,
517330,CMI LTD.    ,B ,Q,208.00,210.00,203.10,208.20,207.50,208.50,111,7152,1480215.00,,INE981B01011,02-Aug-17,,
517334,MOTHERSON SS,A ,Q,331.00,335.75,330.90,332.85,332.85,329.05,1942,159676,53243371.00,,INE775A01035,02-Aug-17,,
517344,MINDTECK (I),B ,Q,77.00,77.75,76.15,76.50,77.00,77.80,32,1581,122123.00,,INE110B01017,02-Aug-17,,
517354,HAVELLSINDIA,A ,Q,469.00,474.00,465.70,471.85,471.85,467.35,1081,53608,25236500.00,,INE176B01034,02-Aug-17,,
517370,INCAP LTD.  ,XT,Q,43.25,45.65,42.70,44.00,44.95,43.60,38,4879,217798.00,,INE437C01012,02-Aug-17,,
517372,GUJ.INTRUX  ,XD,Q,66.20,71.75,66.20,70.50,71.75,66.60,5,215,15163.00,,INE877E01015,02-Aug-17,,
517380,IGARSHI MOT ,B ,Q,1003.00,1015.00,972.00,979.05,972.00,999.05,822,11063,10972190.00,,INE188B01013,02-Aug-17,,
517385,SYMPHONY    ,A ,Q,1390.50,1421.00,1390.50,1396.60,1393.00,1391.15,167,1083,1523201.00,,INE225D01027,02-Aug-17,,
517393,VINTRON INF.,XT,Q,0.61,0.61,0.61,0.61,0.61,0.64,3,1000,610.00,,INE043B01028,02-Aug-17,,
517411,SHYAM TELEC.,T ,Q,14.25,15.15,14.25,15.15,15.15,15.00,9,3744,53548.00,,INE635A01023,02-Aug-17,,
517417,PATEL AIRTEM,XD,Q,196.00,199.05,195.00,197.85,197.85,197.05,33,1538,302219.00,,INE082C01024,02-Aug-17,,
517421,BFLYGANDHI  ,B ,Q,183.00,185.60,182.00,182.75,182.00,184.10,78,3520,646209.00,,INE295F01017,02-Aug-17,,
517437,DUTRON POLY.,XT,Q,145.65,145.70,132.15,133.05,133.05,138.80,7,2100,304608.00,,INE940C01015,02-Aug-17,,
517447,R.S.SOFTWARE,B ,Q,75.50,76.50,73.15,73.60,73.60,75.25,207,17965,1344202.00,,INE165B01029,02-Aug-17,,
517449,MAGNA ELECTR,XD,Q,180.00,183.50,179.00,179.50,179.00,180.85,14,2136,384630.00,,INE437D01010,02-Aug-17,,
